16-jun-16;29.7;29.55
15-jun-16;29.52;28.63
14-jun-16;27.98;28.245
13-jun-16;28.485;28.525
10-jun-16;28.91;29.5
09-jun-16;29.555;29.6
08-jun-16;29.675;29.6
07-jun-16;29.745;29.81
06-jun-16;29.77;29.875
03-jun-16;29.9;30.305
02-jun-16;30.18;30.16
01-jun-16;30.21;30.36
31-may-16;30.36;30.34
30-may-16;30.235;30.065
27-may-16;30.1;29.395
26-may-16;29.57;29.235
25-may-16;29.32;29.705
24-may-16;29.505;28.67
23-may-16;28.69;28.82
20-may-16;28.8;28.37
19-may-16;28.2;28.185
18-may-16;28.37;27.75
17-may-16;27.89;28.3
16-may-16;28.075;27.9
13-may-16;28.125;27.6
12-may-16;27.815;27.935
11-may-16;27.995;28.47
10-may-16;28.54;28.43
09-may-16;28.17;27.705
06-may-16;27.53;27.595
05-may-16;27.72;27.53
04-may-16;27.47;27.78
03-may-16;27.785;28.365
02-may-16;28.49;28.235
29-abr-16;28.035;28.38
28-abr-16;28.645;28.795
27-abr-16;29.165;29.095
26-abr-16;28.975;29.395
25-abr-16;29.22;29.37
22-abr-16;29.5;29.46
21-abr-16;29.45;29.815
20-abr-16;29.795;29.47
19-abr-16;29.525;29.06
18-abr-16;28.9;28.495
15-abr-16;28.77;28.91
14-abr-16;28.905;29.045
13-abr-16;28.98;28.8
12-abr-16;28.735;28.505
11-abr-16;28.53;28.51
08-abr-16;28.57;28.545
07-abr-16;28.415;28.58
06-abr-16;28.63;28.51
05-abr-16;28.45;29.025
04-abr-16;29.295;29.055
01-abr-16;29.105;29.3
31-mar-16;29.565;29.86
30-mar-16;30.11;30.025
29-mar-16;29.78;29.78
24-mar-16;29.545;29.855
23-mar-16;30.145;30.06
22-mar-16;30.045;29.76
21-mar-16;29.875;29.755
18-mar-16;29.75;29.725
17-mar-16;29.79;30.16
16-mar-16;29.905;29.77
15-mar-16;29.675;29.765
14-mar-16;29.855;29.825
11-mar-16;29.61;30.23
10-mar-16;29.68;30.19
09-mar-16;29.92;29.7
08-mar-16;29.41;29.515
07-mar-16;29.695;29.45
04-mar-16;29.7;29.38
03-mar-16;29.33;29.615
02-mar-16;29.66;29.965
01-mar-16;29.785;28.8
29-feb-16;28.62;28.4
26-feb-16;28.505;28.375
25-feb-16;27.96;27.65
24-feb-16;27.195;28.005
23-feb-16;28.005;28.5
22-feb-16;28.585;28.47
19-feb-16;28.255;28.24
18-feb-16;28.21;28.25
17-feb-16;28.015;27.345
16-feb-16;27.22;27.745
15-feb-16;27.555;27.7
12-feb-16;27.11;26.92
11-feb-16;26.755;27.8
10-feb-16;28.085;27.69
09-feb-16;27.375;27.515
08-feb-16;27.555;28.395
05-feb-16;28.4;28.97
04-feb-16;28.93;29.465
03-feb-16;29.19;29.67
02-feb-16;29.84;30.4
01-feb-16;30.465;30.34
29-ene-16;30.185;29.88
28-ene-16;29.56;29.775
27-ene-16;30;29.345
26-ene-16;29.425;28.85
25-ene-16;29.29;29.655
22-ene-16;29.555;29.42
21-ene-16;28.83;28.4
20-ene-16;28.205;28.25
19-ene-16;29.035;28.895
18-ene-16;28.44;28.465
15-ene-16;28.54;29.205
14-ene-16;29.24;29.685
13-ene-16;30.005;30.515
12-ene-16;30.105;29.415
11-ene-16;29.435;29.415
08-ene-16;29.645;30.22
07-ene-16;30.07;29.5
06-ene-16;30.175;30.5
05-ene-16;30.37;30.75
04-ene-16;30.58;31.365
31-dic-15;31.69;32.105
30-dic-15;32.01;32.195
29-dic-15;32.255;31.79
28-dic-15;31.49;31.9
24-dic-15;31.79;31.945
23-dic-15;31.9;32
22-dic-15;31.64;31.845
21-dic-15;31.45;32
18-dic-15;32.215;32.845
17-dic-15;33.075;33.06
16-dic-15;32.29;32.635
15-dic-15;32.4;31.655
14-dic-15;31.42;32.105
11-dic-15;32.035;32.435
10-dic-15;32.105;32.545
09-dic-15;32.545;33.12
08-dic-15;32.915;33.71
07-dic-15;33.875;33.55
04-dic-15;33.25;33.2
03-dic-15;33.385;34.865
02-dic-15;34.585;34.185
01-dic-15;33.965;34.105
30-nov-15;34.06;33.42
27-nov-15;33.465;33.115
26-nov-15;33.28;33.09
25-nov-15;33.175;32.4
24-nov-15;32.3;33.065
23-nov-15;33.115;33
20-nov-15;33.125;32.895
19-nov-15;32.72;33.005
18-nov-15;32.655;33.2
17-nov-15;33.345;33.005
16-nov-15;32.705;32.17
13-nov-15;32.54;32.79
12-nov-15;32.945;33.425
11-nov-15;33.415;33.2
10-nov-15;33.17;33.04
09-nov-15;32.935;32.93
06-nov-15;32.935;34.235
05-nov-15;34.35;33.7
04-nov-15;33.71;33.905
03-nov-15;33.81;33.835
02-nov-15;34.095;33.78
30-oct-15;34.105;34.5
29-oct-15;34.285;34.165
28-oct-15;33.9;33.735
27-oct-15;33.51;33.645
26-oct-15;33.61;33.73
23-oct-15;33.755;32.97
22-oct-15;32.75;31.63
21-oct-15;31.755;31.49
20-oct-15;31.44;31.46
19-oct-15;31.385;31.06
16-oct-15;31.02;31.03
15-oct-15;30.82;30.765
14-oct-15;30.48;30.77
13-oct-15;30.9;31.29
12-oct-15;31.2;31.115
09-oct-15;31.125;31.51
08-oct-15;31.17;31.27
07-oct-15;31.315;32
06-oct-15;31.775;31.48
05-oct-15;31.395;30.775
02-oct-15;30.195;30.41
01-oct-15;30.155;30.215
30-sep-15;29.93;29.6
29-sep-15;28.935;28.82
28-sep-15;29.19;29.395
25-sep-15;29.5;28.84
24-sep-15;28.4;29.395
23-sep-15;29.3;29.29
22-sep-15;29.375;30.335
21-sep-15;30.275;29.89
18-sep-15;29.885;30.51
17-sep-15;30.74;30.47
16-sep-15;30.29;29.52
15-sep-15;28.6;28.5
14-sep-15;28.425;28.59
11-sep-15;28.51;29.02
10-sep-15;28.84;28.855
09-sep-15;29.125;29.43
08-sep-15;28.755;28.72
07-sep-15;28.515;28.71
04-sep-15;28.58;29.155
03-sep-15;29.475;29.175
02-sep-15;28.945;29.07
01-sep-15;28.985;29.28
31-ago-15;29.74;29.545
28-ago-15;29.87;29.85
27-ago-15;29.755;29.395
26-ago-15;28.705;28.9
25-ago-15;29.25;28.15
24-ago-15;27.81;28
21-ago-15;29.01;29.5
20-ago-15;30.025;30.635
19-ago-15;30.83;30.88
18-ago-15;31.165;31
17-ago-15;31.085;31.065
14-ago-15;30.735;30.875
13-ago-15;30.82;30.815
12-ago-15;30.265;31.225
11-ago-15;31.595;32.26
10-ago-15;32.45;32.165
07-ago-15;31.885;32.23
06-ago-15;32.275;32.15
05-ago-15;32.15;32.04
04-ago-15;31.87;31.8
03-ago-15;31.875;31.17
31-jul-15;31.175;30.785
30-jul-15;30.8;30.9
29-jul-15;30.76;30.62
28-jul-15;30.385;30.28
27-jul-15;30.22;30.47
24-jul-15;30.7;30.96
23-jul-15;30.92;31.255
22-jul-15;30.95;30.82
21-jul-15;30.96;31.14
20-jul-15;31.14;31.17
17-jul-15;31.09;31.3
16-jul-15;31.09;30.67
15-jul-15;30.48;30.49
14-jul-15;30.465;30.02
13-jul-15;30.095;30.07
10-jul-15;29.675;29.405
09-jul-15;28.6;28.085
08-jul-15;27.975;27.77
07-jul-15;27.85;28.325
06-jul-15;28.335;28.29
03-jul-15;28.835;29.015
02-jul-15;28.96;29.445
01-jul-15;29.36;29.495
30-jun-15;29.155;29.215
29-jun-15;29.425;28.56
26-jun-15;30.715;30.165
25-jun-15;30.385;30.5
24-jun-15;30.69;31.04
23-jun-15;30.955;30.955
22-jun-15;30.62;30.285
19-jun-15;29.465;29.27
18-jun-15;29.125;28.9
17-jun-15;28.935;29.185
16-jun-15;29.095;28.9
15-jun-15;29.06;29.14
12-jun-15;29.405;30.21
11-jun-15;30.23;29.88
10-jun-15;29.855;30
09-jun-15;29.995;29.65
08-jun-15;29.64;29.995
05-jun-15;30.005;30.145
04-jun-15;30.355;30.405
03-jun-15;30.575;30.845
02-jun-15;30.66;31
01-jun-15;30.805;30.44
29-may-15;30.16;30.655
28-may-15;30.735;30.77
27-may-15;30.9;30.18
26-may-15;30.07;29.905
25-may-15;30.05;30.23
22-may-15;30.475;30.415
21-may-15;30.475;30.11
20-may-15;30.22;29.835
19-may-15;29.7;29.185
18-may-15;29;28.68
15-may-15;28.655;29.11
14-may-15;28.945;28.56
13-may-15;28.595;28.96
12-may-15;28.795;28.74
11-may-15;28.92;29.035
08-may-15;29.045;28.4
07-may-15;28.03;27.7
06-may-15;27.855;27.56
05-may-15;27.71;28.69
04-may-15;28.605;28.665
30-abr-15;28.675;28.625
29-abr-15;28.71;29.595
28-abr-15;29.515;29.91
27-abr-15;29.925;29.295
24-abr-15;29.28;29.12
23-abr-15;29.075;29.1
22-abr-15;29.155;29.55
21-abr-15;29.49;29.385
20-abr-15;29.35;29.645
17-abr-15;29.425;30.255
16-abr-15;30.34;30.85
15-abr-15;30.91;30.85
14-abr-15;30.61;30.835
13-abr-15;30.975;30.915
10-abr-15;30.88;30.81
09-abr-15;30.685;30.575
08-abr-15;30.35;30.55
07-abr-15;30.535;30.565
02-abr-15;30.19;29.84
01-abr-15;29.705;29.865
31-mar-15;29.88;29.74
30-mar-15;29.82;29.715
27-mar-15;29.645;29.7
26-mar-15;29.615;29.475
25-mar-15;29.705;30.26
24-mar-15;30.245;30
23-mar-15;30.04;30.245
20-mar-15;30.21;29.79
19-mar-15;29.595;29.1
18-mar-15;29.15;28.745
17-mar-15;28.17;28.84
16-mar-15;28.81;28.425
13-mar-15;28.16;27.825
12-mar-15;27.625;27.81
11-mar-15;27.65;27.47
10-mar-15;27.36;27.785
09-mar-15;27.785;27.86
06-mar-15;28.06;27.95
05-mar-15;27.875;27.89
04-mar-15;27.77;28.1
03-mar-15;28.175;28.4
02-mar-15;28.395;28.005
27-feb-15;28.085;27.885
26-feb-15;28.04;27.8
25-feb-15;27.915;27.88
24-feb-15;28.145;27.935
23-feb-15;27.79;27.685
20-feb-15;27.3;27.495
19-feb-15;27.58;26.8
18-feb-15;26.89;26.52
17-feb-15;26.41;26.13
16-feb-15;26.385;26.605
13-feb-15;26.625;26.505
12-feb-15;26.32;25.8
11-feb-15;25.85;26.49
10-feb-15;26.41;25.705
09-feb-15;25.635;26.05
06-feb-15;26.22;26.355
05-feb-15;26.395;26.115
04-feb-15;26.47;26.54
03-feb-15;26.605;26.32
02-feb-15;26.12;26.245
30-ene-15;26.135;26.375
29-ene-15;26.285;26.13
28-ene-15;26.46;26.9
27-ene-15;26.615;26.9
26-ene-15;27.04;26.635
23-ene-15;26.6;26.25
22-ene-15;26.11;26
21-ene-15;25.965;25.515
20-ene-15;25.415;24.815
19-ene-15;24.75;24.665
16-ene-15;24.525;24.3
15-ene-15;24.43;24.875
14-ene-15;24.57;24.08
13-ene-15;24.33;23.59
12-ene-15;23.62;23.65
09-ene-15;23.47;23.9
08-ene-15;23.915;23.315
07-ene-15;22.96;22.825
06-ene-15;22.695;23.08
05-ene-15;22.98;23.49
02-ene-15;23.785;24
31-dic-14;23.705;23.845
30-dic-14;23.725;23.84
29-dic-14;23.85;23.82
24-dic-14;23.905;23.905
23-dic-14;23.905;23.825
22-dic-14;23.75;23.655
19-dic-14;23.64;23.875
18-dic-14;23.55;22.62
17-dic-14;22.285;22.235
16-dic-14;22.44;22.165
15-dic-14;22.08;22.54
12-dic-14;22.59;23.22
11-dic-14;23.295;22.95
10-dic-14;22.35;22.855
09-dic-14;22.63;23.16
08-dic-14;23.38;23.49
05-dic-14;23.58;23.39
04-dic-14;23.05;23.69
03-dic-14;23.575;23.445
02-dic-14;23.39;23.55
01-dic-14;23.385;23.19
28-nov-14;23.415;23.225
27-nov-14;23.265;23.19
26-nov-14;23.125;23.305
25-nov-14;23.245;23.345
24-nov-14;23.345;23.165
21-nov-14;23.135;22.52
20-nov-14;22.48;22.68
19-nov-14;22.8;23.035
18-nov-14;23.04;22.465
17-nov-14;22.49;21.815
14-nov-14;22.045;22.28
13-nov-14;22.225;22.195
12-nov-14;22.085;22.275
11-nov-14;22.335;22.285
10-nov-14;22.13;21.605
07-nov-14;21.64;21.96
06-nov-14;21.87;21.815
05-nov-14;21.835;21.53
04-nov-14;21.405;21.9
03-nov-14;21.9;22.245
31-oct-14;22.415;22.15
30-oct-14;21.805;21.845
29-oct-14;21.76;21.85
28-oct-14;21.76;21.345
27-oct-14;21.145;21.625
24-oct-14;21.315;21.27
23-oct-14;21.28;21.035
22-oct-14;21.125;21.085
21-oct-14;21.035;20.525
20-oct-14;20.54;20.565
17-oct-14;20.67;19.93
16-oct-14;19.89;20.265
15-oct-14;20.065;20.62
14-oct-14;20.66;20.5
13-oct-14;20.65;20.575
10-oct-14;20.76;20.845
09-oct-14;20.92;21.155
08-oct-14;21.015;21.29
07-oct-14;21.345;21.75
06-oct-14;21.775;21.63
03-oct-14;21.4;21.2
02-oct-14;20.945;21.625
01-oct-14;21.59;21.82
30-sep-14;21.875;21.49
29-sep-14;21.53;21.775
26-sep-14;21.87;21.88
25-sep-14;21.895;22.26
24-sep-14;22.24;22.1
23-sep-14;22.025;22.525
22-sep-14;22.54;22.5
19-sep-14;22.59;22.95
18-sep-14;22.7;22.765
17-sep-14;22.82;23.6
16-sep-14;23.31;23.445
15-sep-14;23.505;23.175
12-sep-14;23.18;22.85
11-sep-14;23.025;23.3
10-sep-14;23.06;22.855
09-sep-14;22.855;22.855
08-sep-14;22.965;23.255
05-sep-14;23.18;22.86
04-sep-14;22.8;22.285
03-sep-14;22.485;22.49
02-sep-14;22.325;22.25
01-sep-14;22.2;22.06
29-ago-14;22.05;22.18
28-ago-14;22.11;22.195
27-ago-14;22.315;22.345
26-ago-14;22.39;21.945
25-ago-14;21.975;22
22-ago-14;21.72;22.16
21-ago-14;22.125;21.86
20-ago-14;21.86;21.815
19-ago-14;21.805;21.765
18-ago-14;21.7;21.645
15-ago-14;21.41;21.575
14-ago-14;21.49;21.35
13-ago-14;21.47;21.67
12-ago-14;21.495;21.23
11-ago-14;21.2;21.13
08-ago-14;20.89;20.735
07-ago-14;20.9;21.07
06-ago-14;21.125;21.125
05-ago-14;21.225;21.38
04-ago-14;21.25;21.485
01-ago-14;21.385;21.915
31-jul-14;22.21;22.505
30-jul-14;22.34;22.28
29-jul-14;22.285;22.515
28-jul-14;22.485;22.77
25-jul-14;22.29;22.19
24-jul-14;22.22;22.03
23-jul-14;22;21.83
22-jul-14;21.93;21.9
21-jul-14;21.82;21.98
18-jul-14;21.98;22
17-jul-14;22.09;22.25
16-jul-14;22.29;22.04
15-jul-14;21.93;22.1
14-jul-14;22.11;22.1
11-jul-14;22.09;22.27
10-jul-14;22.21;22.43
09-jul-14;22.42;22.52
08-jul-14;22.35;22.58
07-jul-14;22.62;22.82
04-jul-14;22.89;22.95
03-jul-14;22.92;22.34
02-jul-14;22.42;22.45
01-jul-14;22.49;22.52
30-jun-14;22.48;22.43
27-jun-14;22.46;22.59
26-jun-14;22.47;22.4
25-jun-14;22.34;22.4
24-jun-14;22.5;22.5
23-jun-14;22.5;22.49
20-jun-14;22.5;22.54
19-jun-14;22.6;22.48
18-jun-14;22.24;22.15
17-jun-14;22.13;22.08
16-jun-14;22.06;22.11
13-jun-14;22.25;22.24
12-jun-14;22.25;22.51
11-jun-14;22.3;22.16
10-jun-14;22.05;21.7
09-jun-14;21.75;21.5
06-jun-14;21.5;21.25
05-jun-14;21.28;21.05
04-jun-14;21.11;21.26
03-jun-14;21.27;21.3
02-jun-14;21.22;21.3
30-may-14;21.3;21.2
29-may-14;21.33;21.23
28-may-14;21.33;21.16
27-may-14;21.21;21.17
26-may-14;21.24;20.99
23-may-14;20.96;21.01
22-may-14;21;20.88
21-may-14;20.87;20.6
20-may-14;20.73;21
19-may-14;21.09;21.51
16-may-14;21.46;21.26
15-may-14;21.27;21.61
14-may-14;21.56;21.5
13-may-14;21.51;21.57
12-may-14;21.54;21.42
09-may-14;21.41;21.36
08-may-14;21.35;21.12
07-may-14;21.11;20.99
06-may-14;21.09;21.21
05-may-14;21.22;21.32
02-may-14;21.29;21.5
30-abr-14;21.63;21.49
29-abr-14;21.56;21.55
28-abr-14;21.54;21.6
25-abr-14;21.41;21.42
24-abr-14;21.53;21.58
